Zona,Rack,Tiempo,Temperatura,Humedad
CARRIERS,3,2024-12-05 13:19:44.305685,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:20:24.969673,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:21:06.082546,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:21:47.452728,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:22:28.207403,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:23:09.356921,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:23:50.326377,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:24:31.277512,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:25:12.438946,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:25:53.540268,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:26:34.559257,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:27:15.524414,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:27:56.686810,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:28:37.649874,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:29:18.603994,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:29:59.772776,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:30:40.718722,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:31:21.879892,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:32:02.840796,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:32:43.811076,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:33:24.957825,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:35:28.038817,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:36:09.200394,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:36:50.019590,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:37:31.088098,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:38:53.243869,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:39:34.402213,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:40:16.017007,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:40:56.532879,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:41:37.486982,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:42:18.445135,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:42:59.602795,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:43:40.565266,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:44:21.470016,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:45:43.823007,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:46:25.107044,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:47:05.774888,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:47:46.712953,28.97999954,26.96484375
CARRIERS,3,2024-12-05 13:48:27.919951,28.97999954,26.96484375
CARRIERS,3,2024-12-05 14:58:39.942059,29.13999939,25.33789063
CARRIERS,3,2024-12-05 14:59:10.864457,29.13999939,25.33789063
CARRIERS,3,2024-12-05 14:59:41.797441,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:00:12.718016,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:00:43.558190,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:01:14.558937,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:01:45.487275,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:02:16.417789,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:02:47.335600,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:03:18.463591,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:03:49.182692,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:04:20.107183,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:04:51.029501,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:05:22.159321,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:05:52.875993,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:06:23.800263,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:06:54.727211,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:07:25.638262,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:07:56.628437,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:08:27.500123,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:08:58.630826,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:09:29.545473,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:10:00.469200,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:10:31.396756,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:11:02.318782,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:11:33.246382,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:12:04.171004,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:12:35.092164,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:13:06.021560,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:13:36.940811,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:14:07.866947,29.13999939,25.33789063
CARRIERS,3,2024-12-05 15:14:38.785785,28.57999992,24.61816406
CARRIERS,3,2024-12-05 15:15:09.711113,28.55999947,24.62792969
CARRIERS,3,2024-12-05 15:15:40.542738,28.54999924,24.62792969
CARRIERS,3,2024-12-05 15:16:11.560639,28.54000092,24.60546875
CARRIERS,3,2024-12-05 15:16:42.519377,28.54000092,24.61621094
CARRIERS,3,2024-12-05 15:17:13.411995,28.54000092,24.59375
CARRIERS,3,2024-12-05 15:17:44.375395,28.53000069,24.59375
CARRIERS,3,2024-12-05 15:18:15.262259,28.54000092,24.57128906
CARRIERS,3,2024-12-05 15:18:46.396637,28.53000069,24.54785156
CARRIERS,3,2024-12-05 15:19:17.311253,28.53000069,24.54785156
CARRIERS,3,2024-12-05 15:19:48.234972,28.52000046,24.54785156
CARRIERS,3,2024-12-05 15:20:19.160638,28.52000046,24.53613281
CARRIERS,3,2024-12-05 15:20:50.093729,28.51000023,24.53515625
CARRIERS,3,2024-12-05 15:21:21.008241,28.51000023,24.52441406
CARRIERS,3,2024-12-05 15:21:51.927098,28.48999977,24.53515625
CARRIERS,3,2024-12-05 15:22:23.064850,28.48999977,24.53417969
CARRIERS,3,2024-12-05 15:22:53.824629,28.48999977,24.53417969
CARRIERS,3,2024-12-05 15:23:24.737081,28.48999977,24.53417969
CARRIERS,3,2024-12-05 15:23:55.833978,28.47999954,24.54589844
CARRIERS,3,2024-12-05 15:24:57.680944,28.48999977,24.54589844
CARRIERS,3,2024-12-05 15:25:28.604914,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:25:59.527731,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:26:30.401803,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:27:01.572704,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:27:32.301862,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:28:03.227194,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:28:34.172794,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:29:05.064315,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:29:36.203317,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:30:07.116245,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:30:37.854880,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:31:08.808857,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:31:40.103979,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:32:10.821021,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:32:41.591985,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:33:12.669845,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:33:43.449820,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:34:14.519373,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:34:45.441542,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:35:16.366871,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:35:47.287361,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:36:18.219007,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:36:49.136998,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:37:19.978248,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:37:50.911837,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:38:21.850788,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:38:52.783850,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:39:23.760840,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:39:54.683102,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:40:25.596199,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:40:56.529359,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:41:27.454529,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:41:58.577075,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:42:29.508879,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:43:00.227263,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:43:31.355905,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:44:02.282964,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:44:33.203921,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:45:04.131866,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:45:34.913351,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:46:05.833250,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:46:36.779015,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:47:07.860213,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:47:38.794493,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:48:09.719764,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:48:40.650256,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:49:11.577922,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:49:42.515472,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:50:13.438634,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:50:44.368858,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:51:15.296003,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:51:46.225111,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:52:17.151910,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:52:48.079401,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:53:19.009927,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:53:49.899286,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:54:21.071491,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:54:51.997926,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:55:22.921551,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:55:53.645401,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:56:24.782816,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:56:55.554327,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:57:26.627053,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:57:57.400199,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:58:28.689609,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:58:59.308464,28.48999977,24.5234375
CARRIERS,3,2024-12-05 15:59:30.338893,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:00:01.264980,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:00:32.192643,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:01:02.996626,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:01:33.961190,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:02:04.851683,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:02:35.897158,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:03:06.719014,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:03:37.738350,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:04:08.671841,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:04:39.598170,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:05:10.452520,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:05:41.448373,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:06:12.376575,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:06:43.301078,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:07:14.219863,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:07:45.145646,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:08:16.063605,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:08:47.007756,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:09:17.931602,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:09:49.011498,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:10:19.982938,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:10:50.726123,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:11:21.651376,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:11:52.629591,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:12:23.686915,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:12:54.600063,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:13:25.441929,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:13:56.453144,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:14:58.180211,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:15:29.098492,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:16:00.037249,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:16:31.088003,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:17:02.012180,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:17:33.145120,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:18:03.766490,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:18:34.695836,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:19:05.711762,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:19:36.631846,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:20:07.494052,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:20:38.487677,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:21:09.385326,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:21:40.334121,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:22:11.471207,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:22:42.184820,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:23:13.317946,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:23:44.245659,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:24:15.162906,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:25:17.027103,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:25:47.947784,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:26:18.674064,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:26:49.759865,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:27:20.722391,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:27:51.651927,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:28:22.567146,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:28:53.349338,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:29:24.428113,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:29:55.347333,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:30:26.273514,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:31:28.122364,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:31:59.070834,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:32:29.902298,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:33:01.113941,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:33:31.819899,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:34:02.956548,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:35:04.563637,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:35:35.527989,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:36:06.444131,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:36:37.364815,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:37:08.294378,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:37:39.326991,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:38:41.285781,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:39:12.016914,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:39:43.018146,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:40:14.052510,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:40:44.986006,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:41:15.921351,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:41:46.829480,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:42:17.599512,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:42:48.562588,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:43:19.615512,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:43:50.469118,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:44:21.348464,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:44:52.263984,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:45:23.204825,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:45:54.239100,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:46:25.162393,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:46:56.006281,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:47:57.937365,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:48:29.678695,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:48:59.785574,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:49:30.714603,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:50:01.575585,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:50:32.758782,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:51:03.489518,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:51:34.397584,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:52:36.405712,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:53:07.165692,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:54:40.155021,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:55:11.116974,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:55:41.995817,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:56:12.920524,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:56:43.838132,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:57:14.604975,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:57:45.564666,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:58:16.601304,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:59:18.449984,28.48999977,24.5234375
CARRIERS,3,2024-12-05 16:59:49.367892,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:00:20.294949,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:01:22.141727,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:01:53.056901,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:02:23.975295,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:02:54.908760,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:03:25.838141,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:03:56.752391,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:04:27.677606,28.48999977,24.5234375
CARRIERS,3,2024-12-05 17:04:58.808575,28.98999977,25.82617188
CARRIERS,3,2024-12-05 17:05:29.521318,28.96999931,25.79101563
CARRIERS,3,2024-12-05 17:06:00.655233,28.95999908,25.76757813
CARRIERS,3,2024-12-05 17:06:31.566867,28.95000076,25.734375
CARRIERS,3,2024-12-05 17:07:02.313292,28.95000076,25.7109375
CARRIERS,3,2024-12-05 17:07:33.419844,28.94000053,25.66503906
CARRIERS,3,2024-12-05 17:08:04.345075,28.93000031,25.64257813
CARRIERS,3,2024-12-05 17:08:35.269852,28.92000008,25.60742188
CARRIERS,3,2024-12-05 17:09:06.191338,28.90999985,25.57226563
CARRIERS,3,2024-12-05 17:09:37.311345,28.89999962,25.54980469
CARRIERS,3,2024-12-05 17:10:08.032558,28.88999939,25.515625
CARRIERS,3,2024-12-05 17:10:38.975670,28.87999916,25.48144531
CARRIERS,3,2024-12-05 17:11:10.094936,28.87000084,25.45800781
CARRIERS,3,2024-12-05 17:11:40.803772,28.87000084,25.43554688
CARRIERS,3,2024-12-05 17:12:11.773951,28.87000084,25.41308594
CARRIERS,3,2024-12-05 17:12:42.854329,28.86000061,25.3671875
CARRIERS,3,2024-12-05 17:13:13.789903,28.85000038,25.36621094
CARRIERS,3,2024-12-05 17:13:44.638933,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:14:15.530495,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:14:46.438566,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:15:17.414981,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:15:49.358132,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:16:19.231975,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:16:50.144449,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:17:21.137072,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:17:52.137901,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:18:22.976078,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:18:55.607194,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:19:55.756410,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:20:57.626893,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:21:28.555245,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:22:00.174434,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:22:30.431208,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:23:01.356855,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:23:32.302102,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:24:03.566935,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:24:34.133168,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:25:05.086979,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:25:36.024843,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:26:06.918637,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:26:37.865796,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:27:08.831570,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:27:39.736845,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:28:12.757422,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:28:41.595950,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:29:12.564418,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:29:43.476064,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:30:15.589485,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:30:45.407396,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:31:16.273065,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:31:47.310557,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:32:18.190112,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:32:49.111121,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:33:20.021413,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:33:51.022977,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:34:21.906623,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:34:52.891796,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:35:23.762559,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:35:55.684362,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:36:25.664959,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:36:56.546678,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:37:27.517920,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:37:58.467990,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:38:30.449581,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:39:00.282346,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:39:31.225558,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:40:04.055498,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:40:36.186003,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:41:04.063449,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:41:34.942028,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:42:05.849766,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:42:36.778941,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:43:07.722798,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:43:38.645450,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:44:09.622262,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:45:11.436207,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:45:42.422568,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:46:13.293527,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:46:44.268581,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:47:15.157285,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:47:46.072114,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:48:17.009414,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:48:47.926347,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:49:18.847715,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:49:49.778202,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:50:21.071145,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:50:51.673758,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:51:22.567214,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:51:53.581341,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:52:24.409444,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:52:55.390285,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:53:57.174480,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:54:28.120321,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:54:59.113842,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:55:30.063305,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:56:00.868548,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:56:31.829553,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:57:03.252815,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:57:33.689989,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:58:04.830688,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:58:35.539120,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:59:06.858392,28.84000015,25.33203125
CARRIERS,3,2024-12-05 17:59:37.447065,28.84000015,25.33203125
CARRIERS,3,2024-12-05 18:00:08.349650,28.84000015,25.33203125
CARRIERS,3,2024-12-05 18:00:39.306903,28.84000015,25.33203125
